Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
LAPTM4A	0.000786515832848455	-0.254670787550915	0.103	0.272	1
ZBTB44	0.00080635649302578	0.351104049137534	0.258	0.16	1
UBE2J1	0.000808431050618948	-0.257544496496486	0.155	0.349	1
TMEM59	0.000808847651584262	-0.258581727117515	0.144	0.34	1
HIST1H1E	0.000809087532471776	-0.290287130637769	0.124	0.286	1
PSMA3	0.000832415447949953	-0.258846059495747	0.103	0.265	1
ZNHIT1	0.000836149499631827	-0.252353678370267	0.124	0.305	1
MIF	0.000852133252951406	-0.308601859007728	0.361	0.598	1
ATP5A1	0.000889461305312978	-0.277562405117356	0.227	0.457	1
RPL13AP20	0.000900800334123142	-0.292079225992349	0.268	0.523	1
CBX3	0.000901575580566797	-0.272560115874257	0.196	0.414	1
COX5B	0.00091690128509086	-0.276079088548347	0.247	0.488	1
ATP5F1	0.00096218112603409	-0.253863592525441	0.175	0.384	1
CAPZA1	0.0009708896981056	-0.300975503393934	0.278	0.525	1
SEM1	0.00101801549592666	-0.253320163064792	0.175	0.373	1
SERP1	0.00106636506424144	-0.250725262049354	0.165	0.37	1
ATP6V0B	0.00112667421397535	-0.267704581835102	0.165	0.353	1
DBI	0.00113379093791417	-0.303598488698785	0.32	0.573	1
EID1	0.00113615588978899	-0.270235169403499	0.247	0.475	1
SLC25A6	0.001343348944297	-0.297354441462095	0.485	0.74	1
UBXN4	0.00134709870750816	-0.259852412744604	0.175	0.365	1
RAN	0.00137112029902299	-0.284706671188136	0.237	0.457	1
RPL13AP6	0.0015537196646323	-0.271718806534496	0.299	0.542	1
GMFG	0.00155500740011902	-0.282478611370548	0.33	0.586	1
RIPOR2	0.00157376312360361	0.302928255772575	0.392	0.296	1
RPL19P12	0.00159638616026673	-0.251862013695944	0.546	0.762	1
ARPC1B	0.00161380167526491	-0.299506986831038	0.381	0.657	1
HMGN2	0.00162870500115219	-0.298710356954781	0.34	0.574	1
CD96	0.00166479188942115	0.330178053669713	0.299	0.206	1
IRF2BP2	0.00173615541957633	-0.264364518384425	0.227	0.43	1
CANX	0.00180899790425921	-0.296806394948813	0.351	0.598	1
OSTC	0.00183922316423538	-0.260609468994213	0.206	0.403	1
COX8A	0.00190514918024905	-0.269979334668945	0.247	0.463	1
MYADM	0.00210557826561917	-0.254366652383528	0.165	0.337	1
EVI2A	0.00238585842110665	-0.250027257003523	0.175	0.35	1
RPL28	0.00276217860045792	-0.267912930059644	0.567	0.812	1
SEPT7	0.0027853286677513	0.293583857751294	0.433	0.392	1
HLA-F	0.00279920777145081	0.337733214863136	0.289	0.203	1
ANXA1	0.00307213116429722	-0.269658246787636	0.464	0.692	1
SLC38A1	0.00311467082989267	0.33733108739826	0.32	0.233	1
STOM	0.00317949018149184	0.313794885362241	0.289	0.206	1
GABARAP	0.0036028289450401	-0.254008693649379	0.278	0.489	1
RSL1D1	0.00420346975848358	-0.25340908945838	0.289	0.519	1
BIN2	0.00433036680874461	0.294122184631602	0.381	0.315	1
ZFP36L2	0.00435699240652174	-0.256091542571778	0.423	0.664	1
RPSAP58	0.00449581104120487	-0.261179881616059	0.412	0.644	1
UBBP4	0.00491725897080809	0.265774061177151	0.371	0.307	1
LOC107984974	0.00554673203935231	-0.259411158197106	0.33	0.568	1
DSE	0.00649989416571731	-0.270507186569151	0.371	0.615	1
NDUFA4	0.00662667929244015	-0.274579204429433	0.433	0.703	1
TES	0.0068106921154163	0.288462873652733	0.258	0.179	1
PRPF38B	0.00734359077117188	0.287031268654609	0.289	0.216	1
SMCHD1	0.0111842016934852	0.303420776131648	0.299	0.234	1
LSM14A	0.0117229546145507	0.283650732308485	0.268	0.202	1
ADAM10	0.0119095470471993	0.307932554189709	0.268	0.202	1
SAMD9	0.0151851405755982	0.259776199984248	0.258	0.182	1
CFLAR	0.0296460536855628	0.258982851662597	0.289	0.237	1
EZR	0.0997949895200412	0.266566739582997	0.258	0.227	1
UTRN	0.10881346009521	0.252190040781805	0.268	0.24	1
