term	gene
GSE116256_AMLscRNA_cluster_5_UP	ELF1
GSE116256_AMLscRNA_cluster_5_UP	IRF1
GSE116256_AMLscRNA_cluster_5_UP	FNBP1
GSE116256_AMLscRNA_cluster_5_UP	RTN4
GSE116256_AMLscRNA_cluster_5_UP	AMD1
GSE116256_AMLscRNA_cluster_5_UP	RSRP1
GSE116256_AMLscRNA_cluster_5_UP	STK4
GSE116256_AMLscRNA_cluster_6_UP	VCAN
GSE116256_AMLscRNA_cluster_6_UP	S100A8
GSE116256_AMLscRNA_cluster_6_UP	S100A9
GSE116256_AMLscRNA_cluster_6_UP	LYZ
GSE116256_AMLscRNA_cluster_6_UP	MNDA
GSE116256_AMLscRNA_cluster_6_UP	IFI30
GSE116256_AMLscRNA_cluster_6_UP	CTSS
GSE116256_AMLscRNA_cluster_6_UP	LGALS3
GSE116256_AMLscRNA_cluster_6_UP	S100A10
GSE116256_AMLscRNA_cluster_6_UP	FGL2
GSE116256_AMLscRNA_cluster_6_UP	MPEG1
GSE116256_AMLscRNA_cluster_6_UP	FCN1
GSE116256_AMLscRNA_cluster_6_UP	PSAP
GSE116256_AMLscRNA_cluster_6_UP	FTL
GSE116256_AMLscRNA_cluster_6_UP	FCGRT
GSE116256_AMLscRNA_cluster_6_UP	MS4A6A
GSE116256_AMLscRNA_cluster_6_UP	CD14
GSE116256_AMLscRNA_cluster_6_UP	CTSH
GSE116256_AMLscRNA_cluster_6_UP	ANXA2
GSE116256_AMLscRNA_cluster_6_UP	S100A6
GSE116256_AMLscRNA_cluster_6_UP	FCER1G
GSE116256_AMLscRNA_cluster_6_UP	F13A1
GSE116256_AMLscRNA_cluster_6_UP	TKT
GSE116256_AMLscRNA_cluster_6_UP	ANXA5
GSE116256_AMLscRNA_cluster_6_UP	NCF2
GSE116256_AMLscRNA_cluster_6_UP	IL17RA
GSE116256_AMLscRNA_cluster_6_UP	CSTA
GSE116256_AMLscRNA_cluster_6_UP	CFD
GSE116256_AMLscRNA_cluster_6_UP	GRN
GSE116256_AMLscRNA_cluster_6_UP	RASSF4
GSE116256_AMLscRNA_cluster_6_UP	MS4A7
GSE116256_AMLscRNA_cluster_6_UP	CTSB
GSE116256_AMLscRNA_cluster_6_UP	CPVL
GSE116256_AMLscRNA_cluster_6_UP	SRGN
GSE116256_AMLscRNA_cluster_6_UP	TYMP
GSE116256_AMLscRNA_cluster_6_UP	ITGB2
GSE116256_AMLscRNA_cluster_6_UP	AOAH
GSE116256_AMLscRNA_cluster_6_UP	MRC1
GSE116256_AMLscRNA_cluster_6_UP	FGR
GSE116256_AMLscRNA_cluster_6_UP	CD86
GSE116256_AMLscRNA_cluster_6_UP	TNFAIP2
GSE116256_AMLscRNA_cluster_6_UP	MEGF9
GSE116256_AMLscRNA_cluster_6_UP	CD68
GSE116256_AMLscRNA_cluster_6_UP	ADA2
GSE116256_AMLscRNA_cluster_6_UP	GIMAP7
GSE116256_AMLscRNA_cluster_6_UP	KCTD12
GSE116256_AMLscRNA_cluster_6_UP	COTL1
GSE116256_AMLscRNA_cluster_6_UP	FOS
GSE116256_AMLscRNA_cluster_6_UP	NAIP
GSE116256_AMLscRNA_cluster_6_UP	CST3
GSE116256_AMLscRNA_cluster_6_UP	EVI2B
GSE116256_AMLscRNA_cluster_6_UP	TXNIP
GSE116256_AMLscRNA_cluster_6_UP	CYBB
GSE116256_AMLscRNA_cluster_6_UP	RGS2
GSE116256_AMLscRNA_cluster_6_UP	APLP2
GSE116256_AMLscRNA_cluster_6_UP	CD48
GSE116256_AMLscRNA_cluster_6_UP	S100A11
GSE116256_AMLscRNA_cluster_6_UP	SLC44A1
GSE116256_AMLscRNA_cluster_6_UP	P2RY13
GSE116256_AMLscRNA_cluster_6_UP	TNFSF10
GSE116256_AMLscRNA_cluster_6_UP	CTSD
GSE116256_AMLscRNA_cluster_6_UP	BTG1
GSE116256_AMLscRNA_cluster_6_UP	C1orf162
GSE116256_AMLscRNA_cluster_6_UP	TYROBP
GSE116256_AMLscRNA_cluster_6_UP	SLC25A6
GSE116256_AMLscRNA_cluster_6_UP	CLEC12A
GSE116256_AMLscRNA_cluster_6_UP	USP3
GSE116256_AMLscRNA_cluster_6_UP	CD302
GSE116256_AMLscRNA_cluster_6_UP	IGSF6
GSE116256_AMLscRNA_cluster_6_UP	TNFRSF1B
GSE116256_AMLscRNA_cluster_6_UP	TSPO
GSE116256_AMLscRNA_cluster_6_UP	BLVRB
GSE116256_AMLscRNA_cluster_6_UP	JUNB
GSE116256_AMLscRNA_cluster_6_UP	S100A4
GSE116256_AMLscRNA_cluster_6_UP	THEMIS2
GSE116256_AMLscRNA_cluster_6_UP	LAPTM5
GSE116256_AMLscRNA_cluster_6_UP	SAMHD1
GSE116256_AMLscRNA_cluster_6_UP	FBXL5
GSE116256_AMLscRNA_cluster_6_UP	ASAH1
GSE116256_AMLscRNA_cluster_6_UP	CHP1
GSE116256_AMLscRNA_cluster_6_UP	LMNA
GSE116256_AMLscRNA_cluster_6_UP	ZFP36
GSE116256_AMLscRNA_cluster_6_UP	EVI2A
GSE116256_AMLscRNA_cluster_6_UP	PLAC8
GSE116256_AMLscRNA_cluster_6_UP	CFP
GSE116256_AMLscRNA_cluster_6_UP	PLXDC2
GSE116256_AMLscRNA_cluster_6_UP	LYST
GSE116256_AMLscRNA_cluster_6_UP	CAST
GSE116256_AMLscRNA_cluster_6_UP	PLD3
GSE116256_AMLscRNA_cluster_6_UP	SEC11A
GSE116256_AMLscRNA_cluster_6_UP	AGTPBP1
GSE116256_AMLscRNA_cluster_6_UP	SCPEP1
GSE116256_AMLscRNA_cluster_6_UP	TNFSF13B
GSE116256_AMLscRNA_cluster_6_UP	DMXL2
GSE116256_AMLscRNA_cluster_6_UP	SAT1
GSE116256_AMLscRNA_cluster_6_UP	VMP1
GSE116256_AMLscRNA_cluster_6_UP	AP1S2
GSE116256_AMLscRNA_cluster_6_UP	CAPN2
GSE116256_AMLscRNA_cluster_6_UP	EMILIN2
GSE116256_AMLscRNA_cluster_6_UP	GSTK1
GSE116256_AMLscRNA_cluster_6_UP	RNASE2
GSE116256_AMLscRNA_cluster_6_UP	NUP214
GSE116256_AMLscRNA_cluster_6_UP	ZEB2
GSE116256_AMLscRNA_cluster_6_UP	NPC2
GSE116256_AMLscRNA_cluster_6_UP	NCOA4
GSE116256_AMLscRNA_cluster_6_UP	MCL1
GSE116256_AMLscRNA_cluster_6_UP	RNF130
GSE116256_AMLscRNA_cluster_6_UP	ZNF106
GSE116256_AMLscRNA_cluster_6_UP	ID2
GSE116256_AMLscRNA_cluster_7_UP	HIST1H1B
GSE116256_AMLscRNA_cluster_7_UP	RRM2
GSE116256_AMLscRNA_cluster_7_UP	PCLAF
GSE116256_AMLscRNA_cluster_7_UP	TOP2A
GSE116256_AMLscRNA_cluster_7_UP	MKI67
GSE116256_AMLscRNA_cluster_7_UP	FAM111B
GSE116256_AMLscRNA_cluster_7_UP	ESCO2
GSE116256_AMLscRNA_cluster_7_UP	NUSAP1
GSE116256_AMLscRNA_cluster_7_UP	TUBB
GSE116256_AMLscRNA_cluster_7_UP	CENPM
GSE116256_AMLscRNA_cluster_7_UP	STMN1
GSE116256_AMLscRNA_cluster_7_UP	TK1
GSE116256_AMLscRNA_cluster_7_UP	CDCA5
GSE116256_AMLscRNA_cluster_7_UP	HIST1H4C
GSE116256_AMLscRNA_cluster_7_UP	PCNA
GSE116256_AMLscRNA_cluster_7_UP	TMEM106C
GSE116256_AMLscRNA_cluster_7_UP	HIST1H2AJ
GSE116256_AMLscRNA_cluster_7_UP	HMGB2
GSE116256_AMLscRNA_cluster_7_UP	TUBA1B
GSE116256_AMLscRNA_cluster_7_UP	E2F8
GSE116256_AMLscRNA_cluster_7_UP	CENPU
GSE116256_AMLscRNA_cluster_7_UP	CCNE2
GSE116256_AMLscRNA_cluster_7_UP	KIF11
GSE116256_AMLscRNA_cluster_7_UP	MYBL2
GSE116256_AMLscRNA_cluster_7_UP	FANCI
GSE116256_AMLscRNA_cluster_7_UP	TYMS
GSE116256_AMLscRNA_cluster_7_UP	CENPF
GSE116256_AMLscRNA_cluster_7_UP	HMGB1
GSE116256_AMLscRNA_cluster_7_UP	RAD51AP1
GSE116256_AMLscRNA_cluster_7_UP	DHFR
GSE116256_AMLscRNA_cluster_7_UP	UBE2T
GSE116256_AMLscRNA_cluster_7_UP	RRM1
GSE116256_AMLscRNA_cluster_7_UP	H2AFZ
GSE116256_AMLscRNA_cluster_7_UP	CLSPN
GSE116256_AMLscRNA_cluster_7_UP	HMGN2
GSE116256_AMLscRNA_cluster_7_UP	BIRC5
GSE116256_AMLscRNA_cluster_7_UP	SMC2
GSE116256_AMLscRNA_cluster_7_UP	ATAD2
GSE116256_AMLscRNA_cluster_7_UP	NCAPH
GSE116256_AMLscRNA_cluster_7_UP	HIST1H1D
GSE116256_AMLscRNA_cluster_7_UP	PTMA
GSE116256_AMLscRNA_cluster_7_UP	FBXO5
GSE116256_AMLscRNA_cluster_7_UP	TPX2
GSE116256_AMLscRNA_cluster_7_UP	PRC1
GSE116256_AMLscRNA_cluster_7_UP	FEN1
GSE116256_AMLscRNA_cluster_7_UP	DUT
GSE116256_AMLscRNA_cluster_7_UP	CKS1B
GSE116256_AMLscRNA_cluster_7_UP	C21orf58
GSE116256_AMLscRNA_cluster_7_UP	BRCA1
GSE116256_AMLscRNA_cluster_7_UP	FAM111A
GSE116256_AMLscRNA_cluster_7_UP	HELLS
GSE116256_AMLscRNA_cluster_7_UP	HIST1H2AM
GSE116256_AMLscRNA_cluster_7_UP	CDK1
GSE116256_AMLscRNA_cluster_7_UP	KIF15
GSE116256_AMLscRNA_cluster_7_UP	ATAD5
GSE116256_AMLscRNA_cluster_7_UP	ASF1B
GSE116256_AMLscRNA_cluster_7_UP	LIG1
GSE116256_AMLscRNA_cluster_7_UP	HIST1H1C
GSE116256_AMLscRNA_cluster_7_UP	PRIM1
GSE116256_AMLscRNA_cluster_7_UP	NCAPG
GSE116256_AMLscRNA_cluster_7_UP	IQGAP3
GSE116256_AMLscRNA_cluster_7_UP	KNL1
GSE116256_AMLscRNA_cluster_7_UP	EZH2
GSE116256_AMLscRNA_cluster_7_UP	GGH
GSE116256_AMLscRNA_cluster_7_UP	MCM4
GSE116256_AMLscRNA_cluster_7_UP	SPC24
GSE116256_AMLscRNA_cluster_7_UP	TMPO
GSE116256_AMLscRNA_cluster_7_UP	CCNA2
GSE116256_AMLscRNA_cluster_7_UP	SKA3
GSE116256_AMLscRNA_cluster_7_UP	ZWINT
GSE116256_AMLscRNA_cluster_7_UP	NASP
GSE116256_AMLscRNA_cluster_7_UP	KIF2C
GSE116256_AMLscRNA_cluster_7_UP	FANCD2
GSE116256_AMLscRNA_cluster_7_UP	MCM7
GSE116256_AMLscRNA_cluster_7_UP	HIST1H1E
GSE116256_AMLscRNA_cluster_7_UP	KDELC2
GSE116256_AMLscRNA_cluster_7_UP	NEIL3
GSE116256_AMLscRNA_cluster_7_UP	CENPS
GSE116256_AMLscRNA_cluster_7_UP	ASPM
GSE116256_AMLscRNA_cluster_7_UP	CDC6
GSE116256_AMLscRNA_cluster_7_UP	PHGDH
GSE116256_AMLscRNA_cluster_7_UP	CENPH
GSE116256_AMLscRNA_cluster_7_UP	H2AFX
GSE116256_AMLscRNA_cluster_7_UP	DNAJC9
GSE116256_AMLscRNA_cluster_7_UP	CIT
GSE116256_AMLscRNA_cluster_7_UP	UBE2C
GSE116256_AMLscRNA_cluster_7_UP	RFC3
GSE116256_AMLscRNA_cluster_7_UP	SMC4
GSE116256_AMLscRNA_cluster_7_UP	CENPK
GSE116256_AMLscRNA_cluster_7_UP	NCAPG2
GSE116256_AMLscRNA_cluster_7_UP	NSD2
GSE116256_AMLscRNA_cluster_7_UP	TIMELESS
GSE116256_AMLscRNA_cluster_7_UP	CDT1
GSE116256_AMLscRNA_cluster_7_UP	NDC80
GSE116256_AMLscRNA_cluster_7_UP	USP1
GSE116256_AMLscRNA_cluster_7_UP	UHRF1
GSE116256_AMLscRNA_cluster_7_UP	SHCBP1
GSE116256_AMLscRNA_cluster_7_UP	DTYMK
GSE116256_AMLscRNA_cluster_7_UP	NREP
GSE116256_AMLscRNA_cluster_7_UP	LMNB1
GSE116256_AMLscRNA_cluster_7_UP	RPA3
GSE116256_AMLscRNA_cluster_7_UP	NCAPD2
GSE116256_AMLscRNA_cluster_7_UP	BLM
GSE116256_AMLscRNA_cluster_7_UP	SIVA1
GSE116256_AMLscRNA_cluster_7_UP	HMMR
GSE116256_AMLscRNA_cluster_7_UP	IDH2
GSE116256_AMLscRNA_cluster_7_UP	PPIA
GSE116256_AMLscRNA_cluster_7_UP	PXMP2
GSE116256_AMLscRNA_cluster_7_UP	GMNN
GSE116256_AMLscRNA_cluster_7_UP	KIF23
GSE116256_AMLscRNA_cluster_7_UP	CBX5
GSE116256_AMLscRNA_cluster_7_UP	BEX3
GSE116256_AMLscRNA_cluster_7_UP	DEK
GSE116256_AMLscRNA_cluster_7_UP	CHEK1
GSE116256_AMLscRNA_cluster_7_UP	RBBP8
GSE116256_AMLscRNA_cluster_7_UP	CKS2
GSE116256_AMLscRNA_cluster_7_UP	NUCB2
GSE116256_AMLscRNA_cluster_7_UP	SLFN13
GSE116256_AMLscRNA_cluster_7_UP	DNMT1
GSE116256_AMLscRNA_cluster_7_UP	BRCA2
GSE116256_AMLscRNA_cluster_7_UP	SMC1A
GSE116256_AMLscRNA_cluster_7_UP	CARHSP1
GSE116256_AMLscRNA_cluster_7_UP	RNASEH2A
GSE116256_AMLscRNA_cluster_7_UP	HIST2H2AC
GSE116256_AMLscRNA_cluster_7_UP	POLD3
GSE116256_AMLscRNA_cluster_7_UP	KNTC1
GSE116256_AMLscRNA_cluster_7_UP	NCAPD3
GSE116256_AMLscRNA_cluster_7_UP	CEP78
GSE116256_AMLscRNA_cluster_7_UP	CENPW
GSE116256_AMLscRNA_cluster_7_UP	CKAP2
GSE116256_AMLscRNA_cluster_7_UP	MCM3
GSE116256_AMLscRNA_cluster_7_UP	H2AFV
GSE116256_AMLscRNA_cluster_7_UP	ENOSF1
GSE116256_AMLscRNA_cluster_7_UP	NUCKS1
GSE116256_AMLscRNA_cluster_7_UP	KIF22
GSE116256_AMLscRNA_cluster_7_UP	SNRPG
GSE116256_AMLscRNA_cluster_7_UP	GINS2
GSE116256_AMLscRNA_cluster_7_UP	SGO2
GSE116256_AMLscRNA_cluster_7_UP	TEX30
GSE116256_AMLscRNA_cluster_7_UP	PTTG1
GSE116256_AMLscRNA_cluster_7_UP	YEATS4
GSE116256_AMLscRNA_cluster_7_UP	DDB2
GSE116256_AMLscRNA_cluster_7_UP	RFC2
GSE116256_AMLscRNA_cluster_7_UP	TMEM107
GSE116256_AMLscRNA_cluster_7_UP	TTF2
GSE116256_AMLscRNA_cluster_7_UP	RFC4
GSE116256_AMLscRNA_cluster_7_UP	CEP152
GSE116256_AMLscRNA_cluster_7_UP	CCDC14
GSE116256_AMLscRNA_cluster_7_UP	SSRP1
GSE116256_AMLscRNA_cluster_7_UP	PRR11
GSE116256_AMLscRNA_cluster_7_UP	HINT2
GSE116256_AMLscRNA_cluster_7_UP	COMMD4
GSE116256_AMLscRNA_cluster_7_UP	PSMC3
GSE116256_AMLscRNA_cluster_7_UP	TACC3
GSE116256_AMLscRNA_cluster_7_UP	RANBP1
GSE116256_AMLscRNA_cluster_7_UP	FABP5
GSE116256_AMLscRNA_cluster_7_UP	HAUS1
GSE116256_AMLscRNA_cluster_7_UP	FUS
GSE116256_AMLscRNA_cluster_7_UP	AKR7A2
GSE116256_AMLscRNA_cluster_7_UP	CALM3
GSE116256_AMLscRNA_cluster_7_UP	ANP32B
GSE116256_AMLscRNA_cluster_7_UP	SKA2
GSE116256_AMLscRNA_cluster_7_UP	SRSF10
GSE116256_AMLscRNA_cluster_7_UP	MSH2
GSE116256_AMLscRNA_cluster_7_UP	TUBB4B
GSE116256_AMLscRNA_cluster_7_UP	HSP90AA1
GSE116256_AMLscRNA_cluster_7_UP	RAD21
GSE116256_AMLscRNA_cluster_7_UP	SMC3
GSE116256_AMLscRNA_cluster_7_UP	BARD1
GSE116256_AMLscRNA_cluster_7_UP	MAD2L1
GSE116256_AMLscRNA_cluster_7_UP	HMGA1
GSE116256_AMLscRNA_cluster_7_UP	ANP32E
GSE116256_AMLscRNA_cluster_7_UP	PSIP1
GSE116256_AMLscRNA_cluster_7_UP	HADH
GSE116256_AMLscRNA_cluster_7_UP	BANF1
GSE116256_AMLscRNA_cluster_7_UP	LSM4
GSE116256_AMLscRNA_cluster_7_UP	FDPS
GSE116256_AMLscRNA_cluster_7_UP	RMI1
GSE116256_AMLscRNA_cluster_7_UP	LSM3
GSE116256_AMLscRNA_cluster_7_UP	PPDPF
GSE116256_AMLscRNA_cluster_7_UP	CLEC11A
GSE116256_AMLscRNA_cluster_7_UP	SLBP
GSE116256_AMLscRNA_cluster_7_UP	CXCR4
GSE116256_AMLscRNA_cluster_7_UP	SLC25A5
GSE116256_AMLscRNA_cluster_7_UP	CDK4
GSE116256_AMLscRNA_cluster_7_UP	EXOSC8
GSE116256_AMLscRNA_cluster_7_UP	ERP29
GSE116256_AMLscRNA_cluster_7_UP	RNASEH2B
GSE116256_AMLscRNA_cluster_7_UP	RBBP7
GSE116256_AMLscRNA_cluster_7_UP	GMPS
GSE116256_AMLscRNA_cluster_7_UP	GGCT
GSE116256_AMLscRNA_cluster_7_UP	HSPB11
GSE116256_AMLscRNA_cluster_7_UP	COX8A
GSE116256_AMLscRNA_cluster_7_UP	CKAP5
GSE116256_AMLscRNA_cluster_7_UP	KIF20B
GSE116256_AMLscRNA_cluster_7_UP	NUDT21
GSE116256_AMLscRNA_cluster_7_UP	TMEM97
GSE116256_AMLscRNA_cluster_7_UP	DDX39A
GSE116256_AMLscRNA_cluster_7_UP	THRIL
GSE116256_AMLscRNA_cluster_7_UP	TOPBP1
GSE116256_AMLscRNA_cluster_7_UP	SLC20A1
GSE116256_AMLscRNA_cluster_7_UP	SNRPB
GSE116256_AMLscRNA_cluster_7_UP	RFC1
GSE116256_AMLscRNA_cluster_7_UP	HNRNPA3
GSE116256_AMLscRNA_cluster_7_UP	KCNJ3
GSE116256_AMLscRNA_cluster_7_UP	PPM1G
GSE116256_AMLscRNA_cluster_7_UP	PRKDC
GSE116256_AMLscRNA_cluster_7_UP	ANAPC11
GSE116256_AMLscRNA_cluster_7_UP	CMC2
GSE116256_AMLscRNA_cluster_7_UP	MCM6
GSE116256_AMLscRNA_cluster_7_UP	MRPL51
GSE116256_AMLscRNA_cluster_7_UP	RNASEH2C
GSE116256_AMLscRNA_cluster_7_UP	PAICS
GSE116256_AMLscRNA_cluster_7_UP	LINC00987
GSE116256_AMLscRNA_cluster_7_UP	SRSF3
GSE116256_AMLscRNA_cluster_7_UP	CASP8AP2
GSE116256_AMLscRNA_cluster_7_UP	NUDT1
GSE116256_AMLscRNA_cluster_7_UP	RAN
GSE116256_AMLscRNA_cluster_7_UP	SVIP
GSE116256_AMLscRNA_cluster_7_UP	BLOC1S1
GSE116256_AMLscRNA_cluster_7_UP	MCM5
GSE116256_AMLscRNA_cluster_7_UP	SUPT16H
GSE116256_AMLscRNA_cluster_7_UP	HNRNPF
GSE116256_AMLscRNA_cluster_7_UP	SARNP
GSE116256_AMLscRNA_cluster_7_UP	SOX4
GSE116256_AMLscRNA_cluster_7_UP	MIS18BP1
GSE116256_AMLscRNA_cluster_7_UP	MTHFD2
GSE116256_AMLscRNA_cluster_7_UP	CTDSPL2
GSE116256_AMLscRNA_cluster_7_UP	ITM2C
GSE116256_AMLscRNA_cluster_7_UP	CEP57
GSE116256_AMLscRNA_cluster_7_UP	BUB3
GSE116256_AMLscRNA_cluster_7_UP	RBBP4
GSE116256_AMLscRNA_cluster_7_UP	GSTP1
GSE116256_AMLscRNA_cluster_7_UP	XRCC5
GSE116256_AMLscRNA_cluster_7_UP	ACAA2
GSE116256_AMLscRNA_cluster_7_UP	TPI1
GSE116256_AMLscRNA_cluster_7_UP	ILF2
GSE116256_AMLscRNA_cluster_7_UP	CXorf21
GSE116256_AMLscRNA_cluster_7_UP	CASP2
GSE116256_AMLscRNA_cluster_7_UP	GUSB
GSE116256_AMLscRNA_cluster_7_UP	YWHAQ
GSE116256_AMLscRNA_cluster_7_UP	PA2G4
GSE116256_AMLscRNA_cluster_7_UP	PRDX3
GSE116256_AMLscRNA_cluster_7_UP	ERH
GSE116256_AMLscRNA_cluster_7_UP	SNRPD3
GSE116256_AMLscRNA_cluster_7_UP	SPCS2
GSE116256_AMLscRNA_cluster_7_UP	FGD5-AS1
GSE116256_AMLscRNA_cluster_7_UP	NONO
GSE116256_AMLscRNA_cluster_7_UP	CHCHD2
GSE116256_AMLscRNA_cluster_7_UP	UBE2I
GSE116256_AMLscRNA_cluster_7_UP	SUMO2
GSE116256_AMLscRNA_cluster_7_UP	NOP56
GSE116256_AMLscRNA_cluster_7_UP	RIF1
GSE116256_AMLscRNA_cluster_7_UP	HNRNPD
GSE116256_AMLscRNA_cluster_7_UP	HNRNPL
GSE116256_AMLscRNA_cluster_7_UP	RBMX
GSE116256_AMLscRNA_cluster_7_UP	HP1BP3
GSE116256_AMLscRNA_cluster_7_UP	HMGN1
GSE116256_AMLscRNA_cluster_7_UP	RNASE2
GSE116256_AMLscRNA_cluster_7_UP	PHPT1
GSE116256_AMLscRNA_cluster_7_UP	RNA5-8S
GSE116256_AMLscRNA_cluster_7_UP	PTGES3
GSE116256_AMLscRNA_cluster_7_UP	IGFBP7
GSE116256_AMLscRNA_cluster_7_UP	TPR
GSE116256_AMLscRNA_cluster_7_UP	SLC44A1
GSE116256_AMLscRNA_cluster_7_UP	NDUFB1
GSE116256_AMLscRNA_cluster_7_UP	NAP1L4
GSE116256_AMLscRNA_cluster_7_UP	KHDRBS1
GSE116256_AMLscRNA_cluster_7_UP	PAK1
GSE116256_AMLscRNA_cluster_7_UP	RNASE6
GSE116256_AMLscRNA_cluster_7_UP	CALR
GSE116256_AMLscRNA_cluster_7_UP	SUZ12
GSE116256_AMLscRNA_cluster_7_UP	HSPD1
GSE116256_AMLscRNA_cluster_7_UP	SNRPD1
GSE116256_AMLscRNA_cluster_7_UP	AP2S1
GSE116256_AMLscRNA_cluster_7_UP	CTSG
GSE116256_AMLscRNA_cluster_7_UP	SRP9
GSE116256_AMLscRNA_cluster_7_UP	CACYBP
GSE116256_AMLscRNA_cluster_7_UP	HNRNPR
GSE116256_AMLscRNA_cluster_7_UP	KPNB1
GSE116256_AMLscRNA_cluster_7_UP	COX5A
GSE116256_AMLscRNA_cluster_7_UP	SNRPE
GSE116256_AMLscRNA_cluster_7_UP	CHD4
GSE116256_AMLscRNA_cluster_7_UP	CBX3
GSE116256_AMLscRNA_cluster_7_UP	HNRNPM
GSE116256_AMLscRNA_cluster_7_UP	GSTO1
GSE116256_AMLscRNA_cluster_7_UP	ILF3
GSE116256_AMLscRNA_cluster_7_UP	UQCRQ
GSE116256_AMLscRNA_cluster_7_UP	SET
GSE116256_AMLscRNA_cluster_7_UP	PKM
GSE116256_AMLscRNA_cluster_7_UP	PLAC8
GSE116256_AMLscRNA_cluster_7_UP	MIF
GSE116256_AMLscRNA_cluster_8_UP	PRSS57
GSE116256_AMLscRNA_cluster_8_UP	SELENOP
GSE116256_AMLscRNA_cluster_8_UP	CTSG
GSE116256_AMLscRNA_cluster_8_UP	LRRC75A-AS1
GSE116256_AMLscRNA_cluster_8_UP	MYC
GSE116256_AMLscRNA_cluster_8_UP	IMPDH2
GSE116256_AMLscRNA_cluster_8_UP	HSP90AB1
GSE116256_AMLscRNA_cluster_8_UP	GAS5
GSE116256_AMLscRNA_cluster_8_UP	NPM1
GSE116256_AMLscRNA_cluster_8_UP	LOC100506844
GSE116256_AMLscRNA_cluster_8_UP	MGST1
GSE116256_AMLscRNA_cluster_8_UP	NME1
GSE116256_AMLscRNA_cluster_8_UP	EBPL
GSE116256_AMLscRNA_cluster_8_UP	NOP16
GSE116256_AMLscRNA_cluster_8_UP	BZW2
GSE116256_AMLscRNA_cluster_8_UP	SERPINB1
GSE116256_AMLscRNA_cluster_8_UP	KIT
GSE116256_AMLscRNA_cluster_8_UP	NFE2
GSE116256_AMLscRNA_cluster_8_UP	SNHG8
GSE116256_AMLscRNA_cluster_8_UP	GNL3
GSE116256_AMLscRNA_cluster_8_UP	SNHG3
GSE116256_AMLscRNA_cluster_8_UP	HNRNPA1
GSE116256_AMLscRNA_cluster_8_UP	MEST
GSE116256_AMLscRNA_cluster_8_UP	PPA1
GSE116256_AMLscRNA_cluster_8_UP	DKC1
GSE116256_AMLscRNA_cluster_8_UP	HNRNPA1P10
GSE116256_AMLscRNA_cluster_8_UP	MCRIP2
GSE116256_AMLscRNA_cluster_8_UP	PAICS
GSE116256_AMLscRNA_cluster_8_UP	MSRB3
GSE116256_AMLscRNA_cluster_8_UP	MYB
GSE116256_AMLscRNA_cluster_8_UP	BTF3
GSE116256_AMLscRNA_cluster_8_UP	CCT2
GSE116256_AMLscRNA_cluster_8_UP	AHCY
GSE116256_AMLscRNA_cluster_8_UP	APRT
GSE116256_AMLscRNA_cluster_8_UP	SPINK2
GSE116256_AMLscRNA_cluster_8_UP	SNHG16
GSE116256_AMLscRNA_cluster_8_UP	EEF2
GSE116256_AMLscRNA_cluster_8_UP	IGLL1
GSE116256_AMLscRNA_cluster_8_UP	MRPL3
GSE116256_AMLscRNA_cluster_8_UP	EXOSC5
GSE116256_AMLscRNA_cluster_8_UP	EBNA1BP2
GSE116256_AMLscRNA_cluster_8_UP	RNASE2
GSE116256_AMLscRNA_cluster_8_UP	FAM216A
GSE116256_AMLscRNA_cluster_8_UP	MIF-AS1
GSE116256_AMLscRNA_cluster_8_UP	DNPH1
GSE116256_AMLscRNA_cluster_8_UP	LSM7
GSE116256_AMLscRNA_cluster_8_UP	EIF3M
GSE116256_AMLscRNA_cluster_8_UP	CTSW
GSE116256_AMLscRNA_cluster_8_UP	HSH2D
GSE116256_AMLscRNA_cluster_8_UP	SORL1
GSE116256_AMLscRNA_cluster_8_UP	RPLP0P2
GSE116256_AMLscRNA_cluster_8_UP	FBL
GSE116256_AMLscRNA_cluster_8_UP	NME2
GSE116256_AMLscRNA_cluster_8_UP	TMEM205
GSE116256_AMLscRNA_cluster_8_UP	RPS18P9
GSE116256_AMLscRNA_cluster_8_UP	RPSAP9
GSE116256_AMLscRNA_cluster_8_UP	MIF
GSE116256_AMLscRNA_cluster_8_UP	ABCE1
GSE116256_AMLscRNA_cluster_8_UP	RPL29
GSE116256_AMLscRNA_cluster_8_UP	CLEC11A
GSE116256_AMLscRNA_cluster_8_UP	C1QBP
GSE116256_AMLscRNA_cluster_8_UP	NIFK
GSE116256_AMLscRNA_cluster_8_UP	TARP
GSE116256_AMLscRNA_cluster_8_UP	ANGPT1
GSE116256_AMLscRNA_cluster_8_UP	EIF3E
GSE116256_AMLscRNA_cluster_8_UP	TIMM13
GSE116256_AMLscRNA_cluster_8_UP	NAP1L1
GSE116256_AMLscRNA_cluster_8_UP	HSPD1
GSE116256_AMLscRNA_cluster_8_UP	RPL22L1
GSE116256_AMLscRNA_cluster_8_UP	APEX1
GSE116256_AMLscRNA_cluster_8_UP	HINT1
GSE116256_AMLscRNA_cluster_8_UP	NACA
GSE116256_AMLscRNA_cluster_8_UP	TOMM20
GSE116256_AMLscRNA_cluster_8_UP	HMGA1
GSE116256_AMLscRNA_cluster_8_UP	LINC01623
GSE116256_AMLscRNA_cluster_8_UP	SNHG25
GSE116256_AMLscRNA_cluster_8_UP	TAF1D
GSE116256_AMLscRNA_cluster_8_UP	ITM2A
GSE116256_AMLscRNA_cluster_8_UP	PRDX6
